id,edad,genero,tipo_ocupacion,tipo_vivienda,nivel_ahorro,saldo_categoria,saldo_cuenta_cop,monto_credito_cop,plazo_meses,proposito_credito,estado_pago_previo,riesgo
1632,37.0,F,formal_no_calificado,arrendada,bajo,medio,826000.0,13314000.0,15.0,vehiculo,mora_leve,bueno
1633,51.0,F,formal_calificado,arrendada,bajo,medio,356000.0,5522000.0,12.0,electrodomesticos,mora_severa,bueno
1634,31.0,F,informal,arrendada,muy_alto,medio,920000.0,7333000.0,57.0,negocio,al_dia,malo
1635,27.0,M,informal,arrendada,bajo,bajo,207000.0,1547000.0,18.0,libre_inversion,mora_severa,bueno
1636,50.0,F,formal_no_calificado,arrendada,bajo,medio,958000.0,3931000.0,24.0,libre_inversion,al_dia,bueno
1637,37.0,F,alta_calificacion,propia,medio,bajo,289000.0,4239000.0,30.0,libre_inversion,sin_creditos_previos,bueno
1638,34.0,M,informal,familiar,bajo,bajo,206000.0,911000.0,24.0,libre_inversion,mora_severa,bueno
1639,28.0,M,formal_no_calificado,arrendada,bajo,medio,601000.0,8582000.0,30.0,educacion,al_dia,bueno
1640,31.0,F,,propia,bajo,sin_cuenta,0.0,5375000.0,24.0,vehiculo,al_dia,bueno
1641,31.0,M,formal_calificado,familiar,bajo,medio,685000.0,3360000.0,,libre_inversion,mora_leve,malo
1642,26.0,F,formal_no_calificado,propia,alto,bajo,258000.0,3513000.0,24.0,remodelacion,mora_severa,bueno
1643,22.0,M,informal,propia,,sin_cuenta,0.0,,18.0,educacion,mora_leve,bueno
1644,31.0,M,informal,propia,bajo,medio,1726000.0,6783000.0,,otros,al_dia,bueno
1645,41.0,F,informal,arrendada,bajo,bajo,545000.0,10023000.0,48.0,vehiculo,al_dia,bueno
1646,47.0,F,informal,arrendada,alto,medio,854000.0,12901000.0,9.0,remodelacion,al_dia,bueno
1647,43.0,F,formal_calificado,arrendada,bajo,alto,1028000.0,6065000.0,27.0,libre_inversion,mora_leve,bueno
1648,44.0,F,formal_calificado,propia,bajo,bajo,72000.0,9897000.0,27.0,negocio,sin_creditos_previos,malo
1649,27.0,F,formal_calificado,propia,medio,alto,768000.0,,42.0,negocio,mora_severa,malo
1650,36.0,M,informal,arrendada,bajo,bajo,690000.0,4653000.0,24.0,remodelacion,mora_severa,malo
1651,40.0,F,,arrendada,medio,bajo,285000.0,7617000.0,15.0,remodelacion,mora_severa,bueno
1652,39.0,M,formal_calificado,propia,bajo,medio,388000.0,7477475.0,9.0,remodelacion,al_dia,bueno
1653,33.0,M,informal,arrendada,alto,sin_cuenta,0.0,2821000.0,9.0,electrodomesticos,al_dia,bueno
1654,35.0,F,informal,arrendada,medio,alto,870000.0,9068000.0,18.0,vehiculo,al_dia,bueno
1655,57.0,M,informal,arrendada,alto,bajo,786000.0,5071000.0,,educacion,al_dia,bueno
1656,43.0,F,informal,arrendada,muy_alto,sin_cuenta,0.0,3531000.0,9.0,otros,mora_severa,bueno
1657,38.0,M,informal,arrendada,medio,medio,902000.0,,24.0,educacion,mora_severa,bueno
1658,40.0,M,informal,propia,bajo,sin_cuenta,0.0,8467000.0,36.0,vehiculo,al_dia,bueno
1659,31.0,M,formal_calificado,arrendada,medio,sin_cuenta,0.0,6695981.0,48.0,electrodomesticos,al_dia,malo
1660,40.0,F,informal,propia,medio,sin_cuenta,0.0,2541202.0,18.0,electrodomesticos,al_dia,bueno
1661,35.0,F,formal_no_calificado,arrendada,bajo,medio,444000.0,,6.0,libre_inversion,sin_creditos_previos,bueno
1662,42.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,2905000.0,36.0,electrodomesticos,mora_leve,bueno
1663,29.0,M,formal_no_calificado,arrendada,bajo,bajo,90000.0,3278838.0,18.0,libre_inversion,mora_severa,bueno
1664,41.0,M,formal_no_calificado,familiar,muy_alto,bajo,205000.0,3854000.0,27.0,electrodomesticos,mora_leve,bueno
1665,32.0,M,informal,propia,medio,alto,562000.0,3157000.0,27.0,libre_inversion,al_dia,bueno
1666,41.0,F,informal,propia,medio,alto,1185000.0,11959000.0,15.0,vehiculo,mora_severa,malo
1667,36.0,F,formal_no_calificado,familiar,,alto,1688000.0,2602000.0,6.0,otros,al_dia,bueno
1668,34.0,M,alta_calificacion,propia,medio,bajo,179000.0,9811000.0,24.0,libre_inversion,al_dia,bueno
1669,32.0,M,informal,arrendada,alto,bajo,277000.0,4678000.0,33.0,libre_inversion,mora_leve,bueno
1670,34.0,F,formal_no_calificado,propia,bajo,medio,399000.0,11079000.0,36.0,vehiculo,al_dia,bueno
1671,31.0,M,alta_calificacion,arrendada,bajo,sin_cuenta,0.0,5223000.0,27.0,electrodomesticos,mora_severa,malo
1672,32.0,M,formal_calificado,arrendada,medio,sin_cuenta,0.0,7889000.0,30.0,otros,al_dia,bueno
1673,38.0,F,formal_calificado,familiar,alto,alto,4142000.0,6095000.0,15.0,remodelacion,mora_severa,bueno
1674,24.0,M,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,31703000.0,36.0,negocio,mora_severa,malo
1675,41.0,M,formal_calificado,arrendada,muy_alto,bajo,216000.0,4620000.0,33.0,libre_inversion,al_dia,malo
1676,41.0,M,formal_no_calificado,arrendada,medio,sin_cuenta,0.0,,30.0,libre_inversion,sin_creditos_previos,bueno
1677,,F,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,5717000.0,15.0,negocio,al_dia,bueno
1678,35.0,M,formal_calificado,propia,bajo,alto,2273000.0,6182000.0,21.0,libre_inversion,mora_severa,bueno
1679,28.0,F,informal,arrendada,bajo,sin_cuenta,0.0,8573000.0,18.0,vehiculo,al_dia,bueno
1680,,M,alta_calificacion,propia,medio,bajo,202000.0,3813000.0,18.0,vehiculo,mora_severa,bueno
1681,28.0,M,alta_calificacion,propia,bajo,sin_cuenta,0.0,3342000.0,30.0,otros,al_dia,bueno
1682,21.0,F,formal_no_calificado,arrendada,bajo,bajo,260000.0,4939000.0,30.0,vehiculo,mora_severa,bueno
1683,46.0,M,,arrendada,bajo,medio,792000.0,3763000.0,9.0,negocio,mora_severa,bueno
1684,27.0,M,formal_calificado,familiar,alto,medio,343000.0,2487000.0,15.0,electrodomesticos,mora_severa,bueno
1685,33.0,M,informal,arrendada,bajo,bajo,153000.0,5546000.0,27.0,libre_inversion,sin_creditos_previos,bueno
1686,36.0,F,formal_no_calificado,propia,medio,bajo,119000.0,2580000.0,18.0,libre_inversion,mora_severa,malo
1687,38.0,M,informal,propia,bajo,sin_cuenta,0.0,1782000.0,12.0,electrodomesticos,mora_leve,bueno
1688,34.0,F,formal_calificado,propia,medio,bajo,214000.0,,36.0,libre_inversion,al_dia,bueno
1689,36.0,M,alta_calificacion,propia,medio,alto,2551000.0,7968000.0,72.0,vehiculo,mora_severa,bueno
1690,32.0,M,informal,arrendada,bajo,medio,613000.0,1538000.0,12.0,electrodomesticos,al_dia,bueno
1691,25.0,M,formal_calificado,arrendada,medio,sin_cuenta,,8163000.0,9.0,electrodomesticos,al_dia,malo
1692,34.0,M,formal_calificado,propia,medio,medio,865000.0,6909000.0,45.0,vehiculo,al_dia,bueno
1693,39.0,F,informal,propia,bajo,medio,1707000.0,1232000.0,15.0,otros,mora_severa,bueno
1694,27.0,M,informal,propia,alto,medio,848000.0,2249000.0,30.0,libre_inversion,mora_severa,bueno
1695,36.0,F,informal,arrendada,medio,medio,266000.0,1123000.0,15.0,otros,al_dia,bueno
1696,54.0,M,formal_calificado,propia,,alto,4721000.0,16473000.0,51.0,remodelacion,al_dia,bueno
1697,33.0,M,formal_no_calificado,propia,bajo,sin_cuenta,0.0,4898000.0,33.0,educacion,al_dia,malo
1698,34.0,M,informal,arrendada,,bajo,119000.0,2435000.0,15.0,remodelacion,mora_severa,bueno
1699,24.0,F,informal,propia,bajo,alto,396000.0,4880000.0,12.0,libre_inversion,al_dia,bueno
1700,,M,formal_no_calificado,propia,bajo,bajo,151000.0,10530000.0,15.0,educacion,mora_severa,bueno
1701,28.0,F,informal,familiar,medio,medio,290000.0,5498000.0,18.0,negocio,mora_severa,bueno
1702,39.0,F,formal_no_calificado,propia,muy_alto,bajo,69000.0,12970000.0,36.0,educacion,al_dia,bueno
1703,28.0,F,informal,propia,bajo,sin_cuenta,0.0,4507000.0,9.0,negocio,mora_severa,bueno
1704,23.0,M,formal_calificado,propia,medio,alto,2772000.0,1945000.0,15.0,libre_inversion,mora_severa,malo
1705,37.0,F,formal_calificado,propia,,bajo,168000.0,11290000.0,33.0,otros,mora_severa,bueno
1706,29.0,M,formal_calificado,familiar,medio,bajo,,2806000.0,33.0,otros,al_dia,bueno
1707,25.0,M,informal,arrendada,alto,sin_cuenta,0.0,5694000.0,40.0,negocio,mora_severa,bueno
1708,40.0,M,formal_no_calificado,arrendada,bajo,alto,2647000.0,7374000.0,12.0,remodelacion,al_dia,bueno
1709,31.0,F,formal_calificado,arrendada,medio,sin_cuenta,0.0,6160000.0,18.0,negocio,al_dia,malo
1710,38.0,M,formal_no_calificado,propia,bajo,alto,3447212.0,2464000.0,15.0,electrodomesticos,al_dia,bueno
1711,24.0,F,informal,arrendada,bajo,sin_cuenta,0.0,3382000.0,48.0,electrodomesticos,al_dia,bueno
1712,22.0,F,informal,propia,bajo,alto,746000.0,2596000.0,24.0,otros,sin_creditos_previos,bueno
1713,35.0,M,formal_no_calificado,familiar,bajo,bajo,160000.0,3959000.0,12.0,libre_inversion,mora_severa,bueno
1714,27.0,M,formal_no_calificado,arrendada,bajo,medio,1543000.0,,45.0,negocio,al_dia,malo
1715,35.0,F,alta_calificacion,propia,bajo,bajo,85000.0,6121000.0,21.0,vehiculo,mora_leve,malo
1716,35.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,5653000.0,24.0,libre_inversion,mora_severa,bueno
1717,34.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,5059000.0,51.0,electrodomesticos,al_dia,bueno
1718,44.0,M,alta_calificacion,propia,bajo,medio,421000.0,5951000.0,24.0,remodelacion,sin_creditos_previos,bueno
1719,69.0,F,formal_calificado,propia,bajo,medio,259000.0,4239000.0,39.0,libre_inversion,al_dia,malo
1720,37.0,M,informal,propia,medio,bajo,161000.0,3470000.0,18.0,educacion,mora_severa,malo
1721,54.0,M,informal,propia,medio,sin_cuenta,0.0,9799000.0,33.0,vehiculo,mora_severa,bueno
1722,24.0,M,formal_calificado,familiar,muy_alto,medio,344000.0,2486000.0,24.0,remodelacion,mora_leve,bueno
1723,31.0,M,informal,propia,,bajo,279000.0,23554000.0,36.0,libre_inversion,mora_leve,malo
1724,26.0,F,alta_calificacion,propia,alto,medio,924000.0,1038000.0,24.0,libre_inversion,al_dia,bueno
1725,29.0,M,informal,propia,medio,bajo,,3040000.0,24.0,libre_inversion,al_dia,bueno
1726,32.0,F,informal,propia,bajo,bajo,93000.0,6575000.0,39.0,libre_inversion,al_dia,malo
1727,55.0,F,formal_calificado,propia,bajo,bajo,260000.0,6135000.0,15.0,educacion,al_dia,bueno
1728,34.0,M,formal_calificado,propia,muy_alto,sin_cuenta,0.0,1645000.0,15.0,electrodomesticos,mora_severa,malo
1729,44.0,F,formal_calificado,propia,muy_alto,alto,1553000.0,4753000.0,57.0,educacion,mora_severa,malo
1730,31.0,F,informal,propia,bajo,bajo,282000.0,4220000.0,15.0,educacion,mora_severa,malo
1731,30.0,F,informal,propia,bajo,bajo,210000.0,1825000.0,18.0,libre_inversion,al_dia,malo
1732,24.0,F,formal_no_calificado,arrendada,bajo,bajo,123000.0,3008000.0,15.0,negocio,al_dia,bueno
1733,55.0,M,alta_calificacion,familiar,bajo,bajo,112000.0,6894000.0,18.0,educacion,mora_severa,malo
1734,49.0,F,informal,propia,bajo,medio,635000.0,5419000.0,9.0,libre_inversion,al_dia,bueno
1735,36.0,M,formal_no_calificado,arrendada,bajo,medio,853000.0,3155000.0,30.0,electrodomesticos,al_dia,bueno
1736,32.0,F,informal,arrendada,bajo,medio,586000.0,11774000.0,30.0,vehiculo,sin_creditos_previos,bueno
1737,36.0,M,formal_calificado,arrendada,medio,sin_cuenta,0.0,6308000.0,9.0,vehiculo,al_dia,bueno
1738,26.0,F,informal,arrendada,alto,medio,326000.0,4361000.0,18.0,vehiculo,al_dia,bueno
1739,37.0,F,alta_calificacion,arrendada,alto,alto,1253000.0,1435000.0,18.0,electrodomesticos,sin_creditos_previos,bueno
1740,47.0,F,informal,familiar,bajo,alto,1012000.0,8758000.0,12.0,vehiculo,al_dia,malo
1741,48.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,4225605.0,12.0,vehiculo,al_dia,bueno
1742,24.0,F,formal_calificado,arrendada,medio,bajo,133000.0,4235000.0,18.0,electrodomesticos,al_dia,bueno
1743,44.0,F,informal,arrendada,medio,alto,8777000.0,4630000.0,39.0,educacion,mora_severa,malo
1744,26.0,F,informal,familiar,muy_alto,medio,223000.0,8458000.0,24.0,libre_inversion,al_dia,malo
1745,22.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,,24.0,libre_inversion,sin_creditos_previos,malo
1746,45.0,F,formal_no_calificado,familiar,bajo,medio,377000.0,1399000.0,15.0,electrodomesticos,mora_leve,bueno
1747,30.0,F,formal_calificado,arrendada,bajo,medio,639000.0,6958000.0,12.0,vehiculo,mora_leve,malo
1748,43.0,M,formal_no_calificado,arrendada,bajo,medio,311000.0,3330000.0,51.0,electrodomesticos,al_dia,bueno
1749,42.0,M,informal,familiar,bajo,bajo,157000.0,6244000.0,39.0,remodelacion,sin_creditos_previos,bueno
1750,40.0,F,alta_calificacion,arrendada,bajo,medio,1025000.0,4592000.0,36.0,libre_inversion,mora_severa,bueno
1751,35.0,F,informal,arrendada,bajo,medio,345000.0,3755000.0,27.0,remodelacion,al_dia,bueno
1752,26.0,M,formal_no_calificado,arrendada,bajo,bajo,58000.0,2906000.0,36.0,electrodomesticos,al_dia,bueno
1753,32.0,M,alta_calificacion,propia,medio,medio,241000.0,940000.0,30.0,electrodomesticos,al_dia,bueno
1754,48.0,M,alta_calificacion,familiar,bajo,sin_cuenta,0.0,5731000.0,12.0,electrodomesticos,mora_leve,bueno
1755,43.0,F,informal,familiar,alto,sin_cuenta,0.0,4672000.0,51.0,remodelacion,al_dia,bueno
1756,32.0,F,informal,arrendada,medio,medio,597000.0,7057000.0,36.0,remodelacion,mora_severa,malo
1757,32.0,F,formal_no_calificado,propia,bajo,bajo,90000.0,1994000.0,21.0,negocio,mora_leve,malo
1758,39.0,M,informal,propia,bajo,sin_cuenta,0.0,1550000.0,12.0,electrodomesticos,al_dia,bueno
1759,35.0,M,formal_calificado,propia,bajo,medio,907000.0,3721000.0,12.0,otros,mora_severa,bueno
1760,32.0,F,formal_no_calificado,propia,bajo,medio,1357000.0,10485000.0,27.0,otros,al_dia,malo
1761,39.0,M,informal,arrendada,medio,medio,246000.0,8822000.0,21.0,vehiculo,mora_severa,bueno
1762,38.0,M,informal,familiar,muy_alto,bajo,345000.0,8170000.0,18.0,negocio,al_dia,bueno
1763,29.0,M,formal_calificado,arrendada,bajo,bajo,184000.0,5453000.0,24.0,vehiculo,al_dia,bueno
1764,37.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,3570000.0,21.0,otros,mora_severa,bueno
1765,38.0,M,informal,familiar,alto,sin_cuenta,0.0,5587000.0,21.0,negocio,mora_severa,malo
1766,34.0,M,informal,familiar,bajo,sin_cuenta,0.0,7316000.0,12.0,vehiculo,al_dia,bueno
1767,29.0,M,informal,arrendada,bajo,bajo,340000.0,13615000.0,21.0,vehiculo,mora_severa,malo
1768,31.0,F,,arrendada,bajo,bajo,299000.0,4893000.0,42.0,remodelacion,sin_creditos_previos,bueno
1769,28.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,6265000.0,12.0,vehiculo,sin_creditos_previos,bueno
1770,,M,formal_calificado,arrendada,bajo,medio,1307000.0,4609000.0,39.0,remodelacion,al_dia,bueno
1771,24.0,M,alta_calificacion,propia,muy_alto,alto,1560000.0,7674000.0,42.0,vehiculo,mora_severa,malo
1772,50.0,M,formal_no_calificado,arrendada,medio,sin_cuenta,0.0,5410000.0,24.0,electrodomesticos,al_dia,bueno
1773,47.0,F,formal_calificado,arrendada,bajo,medio,661000.0,9125000.0,24.0,vehiculo,al_dia,bueno
1774,38.0,F,informal,propia,muy_alto,bajo,135000.0,5419000.0,24.0,educacion,al_dia,bueno
1775,43.0,M,formal_no_calificado,familiar,bajo,bajo,136000.0,2805000.0,27.0,electrodomesticos,mora_severa,malo
1776,42.0,F,formal_no_calificado,familiar,bajo,bajo,291000.0,2768000.0,18.0,remodelacion,al_dia,bueno
1777,35.0,M,formal_calificado,arrendada,muy_alto,medio,424000.0,7171000.0,30.0,educacion,al_dia,bueno
1778,33.0,F,,propia,medio,sin_cuenta,0.0,6030000.0,,educacion,mora_severa,bueno
1779,32.0,M,informal,propia,medio,bajo,257000.0,7258000.0,60.0,electrodomesticos,mora_severa,bueno
1780,50.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,4551000.0,33.0,libre_inversion,al_dia,bueno
1781,29.0,F,formal_calificado,familiar,bajo,sin_cuenta,0.0,4655000.0,24.0,vehiculo,mora_severa,bueno
1782,29.0,F,alta_calificacion,arrendada,,bajo,294000.0,4601000.0,,electrodomesticos,al_dia,bueno
1783,44.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,7463000.0,24.0,libre_inversion,al_dia,bueno
1784,42.0,F,alta_calificacion,propia,alto,medio,868000.0,7765000.0,30.0,educacion,al_dia,malo
1785,32.0,F,formal_calificado,propia,medio,medio,1259000.0,,24.0,libre_inversion,mora_severa,bueno
1786,39.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,8177000.0,18.0,vehiculo,mora_severa,bueno
1787,,M,informal,arrendada,alto,medio,237000.0,1703000.0,27.0,remodelacion,mora_severa,bueno
1788,26.0,M,formal_calificado,propia,muy_alto,bajo,161000.0,10006000.0,24.0,remodelacion,mora_severa,bueno
1789,48.0,F,formal_calificado,arrendada,alto,medio,471000.0,8435000.0,30.0,vehiculo,mora_severa,bueno
1790,40.0,F,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,4732000.0,18.0,educacion,mora_severa,bueno
1791,38.0,F,alta_calificacion,arrendada,medio,sin_cuenta,0.0,12661000.0,9.0,negocio,sin_creditos_previos,malo
1792,40.0,M,informal,propia,bajo,medio,443000.0,2987000.0,24.0,libre_inversion,mora_severa,bueno
1793,37.0,M,formal_no_calificado,arrendada,bajo,alto,3822000.0,7435000.0,30.0,negocio,sin_creditos_previos,bueno
1794,34.0,M,informal,familiar,alto,bajo,177000.0,2510000.0,51.0,electrodomesticos,al_dia,bueno
1795,23.0,F,formal_no_calificado,propia,muy_alto,sin_cuenta,0.0,3264000.0,27.0,vehiculo,al_dia,bueno
1796,35.0,M,informal,propia,bajo,medio,843000.0,4787000.0,15.0,educacion,mora_severa,bueno
1797,26.0,F,informal,arrendada,medio,sin_cuenta,0.0,6225000.0,39.0,educacion,mora_severa,bueno
1798,57.0,M,informal,propia,muy_alto,medio,1333000.0,1496000.0,24.0,remodelacion,al_dia,bueno
1799,33.0,M,informal,familiar,medio,sin_cuenta,0.0,12827000.0,39.0,vehiculo,mora_severa,malo
1800,56.0,F,informal,arrendada,bajo,sin_cuenta,0.0,3763000.0,18.0,libre_inversion,mora_leve,malo
1801,36.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,10467000.0,21.0,vehiculo,al_dia,bueno
1802,30.0,F,,familiar,bajo,sin_cuenta,0.0,3698000.0,33.0,electrodomesticos,mora_severa,malo
1803,47.0,M,informal,arrendada,muy_alto,medio,622000.0,5987000.0,36.0,electrodomesticos,al_dia,bueno
1804,38.0,M,informal,arrendada,bajo,medio,509000.0,12739000.0,27.0,negocio,sin_creditos_previos,bueno
1805,63.0,F,informal,propia,bajo,sin_cuenta,0.0,8603000.0,30.0,vehiculo,al_dia,malo
1806,30.0,F,informal,arrendada,medio,sin_cuenta,0.0,8900000.0,33.0,remodelacion,al_dia,bueno
1807,48.0,M,alta_calificacion,familiar,alto,sin_cuenta,,7537000.0,21.0,remodelacion,al_dia,bueno
1808,48.0,M,formal_no_calificado,propia,muy_alto,bajo,140000.0,2388000.0,24.0,educacion,al_dia,bueno
1809,41.0,F,informal,propia,alto,bajo,158000.0,3187000.0,51.0,otros,mora_severa,malo
1810,49.0,F,formal_no_calificado,familiar,medio,sin_cuenta,0.0,2442000.0,18.0,educacion,al_dia,malo
1811,34.0,F,informal,arrendada,muy_alto,medio,763000.0,5163000.0,12.0,libre_inversion,mora_leve,bueno
1812,29.0,F,formal_calificado,propia,medio,medio,525000.0,3100000.0,24.0,educacion,sin_creditos_previos,bueno
1813,30.0,M,alta_calificacion,propia,medio,alto,3346000.0,1225000.0,24.0,otros,al_dia,bueno
1814,35.0,F,informal,arrendada,bajo,bajo,108000.0,2058000.0,12.0,libre_inversion,mora_severa,malo
1815,42.0,F,,arrendada,bajo,sin_cuenta,0.0,2363000.0,24.0,electrodomesticos,mora_severa,malo
1816,29.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,3252000.0,12.0,electrodomesticos,mora_leve,bueno
1817,32.0,F,informal,propia,alto,alto,923000.0,5331000.0,15.0,electrodomesticos,al_dia,bueno
1818,29.0,F,informal,arrendada,bajo,sin_cuenta,0.0,11362000.0,27.0,negocio,mora_severa,malo
1819,44.0,F,formal_no_calificado,arrendada,bajo,bajo,156000.0,4369000.0,12.0,educacion,al_dia,bueno
1820,,M,formal_no_calificado,propia,muy_alto,bajo,148000.0,2534000.0,21.0,libre_inversion,sin_creditos_previos,bueno
1821,28.0,M,informal,arrendada,,bajo,124000.0,1148000.0,9.0,libre_inversion,mora_severa,bueno
1822,39.0,F,formal_calificado,arrendada,medio,bajo,262000.0,2947000.0,18.0,libre_inversion,al_dia,bueno
1823,45.0,F,informal,propia,medio,medio,181000.0,6639000.0,39.0,negocio,al_dia,bueno
1824,33.0,M,informal,propia,bajo,sin_cuenta,0.0,6983000.0,63.0,libre_inversion,mora_severa,bueno
1825,26.0,M,formal_calificado,familiar,bajo,medio,794000.0,7589000.0,21.0,remodelacion,sin_creditos_previos,malo
1826,47.0,F,formal_no_calificado,familiar,medio,medio,1027000.0,7212000.0,27.0,remodelacion,mora_severa,bueno
1827,25.0,F,formal_no_calificado,propia,,sin_cuenta,0.0,3773000.0,12.0,libre_inversion,al_dia,bueno
1828,51.0,F,formal_calificado,familiar,bajo,sin_cuenta,0.0,3446000.0,27.0,libre_inversion,al_dia,bueno
1829,,M,formal_no_calificado,arrendada,bajo,alto,1599000.0,3486000.0,42.0,negocio,al_dia,bueno
1830,25.0,M,formal_calificado,familiar,bajo,sin_cuenta,0.0,4619000.0,24.0,vehiculo,al_dia,bueno
1831,31.0,M,formal_no_calificado,familiar,bajo,bajo,70000.0,1981000.0,36.0,electrodomesticos,al_dia,bueno
1832,34.0,F,informal,arrendada,bajo,sin_cuenta,0.0,26801000.0,15.0,vehiculo,mora_leve,malo
1833,36.0,M,formal_calificado,arrendada,bajo,bajo,195785.0,10357000.0,9.0,libre_inversion,al_dia,bueno
1834,40.0,F,informal,propia,bajo,medio,1102882.0,3341000.0,18.0,vehiculo,al_dia,bueno
1835,37.0,F,formal_calificado,arrendada,medio,medio,316000.0,4611000.0,15.0,libre_inversion,al_dia,bueno
1836,55.0,F,informal,arrendada,medio,bajo,94000.0,3941000.0,36.0,vehiculo,al_dia,bueno
1837,34.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,5406000.0,36.0,libre_inversion,al_dia,malo
1838,37.0,F,formal_calificado,propia,bajo,bajo,98000.0,3179000.0,12.0,remodelacion,al_dia,bueno
1839,,F,formal_no_calificado,familiar,bajo,bajo,103000.0,3969000.0,27.0,libre_inversion,mora_severa,bueno
1840,24.0,M,informal,familiar,medio,bajo,216000.0,8222000.0,,libre_inversion,mora_severa,malo
1841,27.0,M,formal_no_calificado,propia,bajo,bajo,42000.0,5224000.0,18.0,educacion,al_dia,bueno
1842,34.0,F,,arrendada,alto,medio,834000.0,4707000.0,24.0,electrodomesticos,al_dia,bueno
1843,38.0,M,alta_calificacion,familiar,bajo,sin_cuenta,0.0,9197000.0,30.0,negocio,al_dia,bueno
1844,23.0,F,formal_no_calificado,arrendada,medio,sin_cuenta,0.0,3531000.0,36.0,educacion,mora_leve,malo
1845,55.0,M,informal,familiar,bajo,medio,1388000.0,3488000.0,24.0,vehiculo,al_dia,bueno
1846,39.0,F,informal,arrendada,medio,bajo,180000.0,2565000.0,27.0,electrodomesticos,al_dia,bueno
1847,35.0,M,formal_no_calificado,propia,medio,sin_cuenta,0.0,3535000.0,33.0,otros,mora_severa,bueno
1848,39.0,F,informal,arrendada,bajo,alto,2272000.0,4660000.0,12.0,vehiculo,al_dia,bueno
